Activity Period,Operating Airline,Operating Airline IATA Code,Published Airline,Published Airline IATA Code,GEO Summary,GEO Region,Activity Type Code,Cargo Type Code,Cargo Aircraft Type,Cargo Weight LBS,Cargo Metric TONS
201112,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,20488,9.293
201112,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,24937,11.311
201112,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,627,0.284
201112,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,102457,46.474
201112,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,895,0.406
201112,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Deplaned,Cargo,Passenger,53440,24.24
201112,Alaska Airlines,AS,Alaska Airlines,AS,International,Mexico,Enplaned,Cargo,Passenger,1036,0.47
201112,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Cargo,Passenger,930931,422.27
201112,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Deplaned,Mail,Passenger,312479,141.74
201112,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Cargo,Passenger,927845,420.87
201112,All Nippon Airways,NH,All Nippon Airways,NH,International,Asia,Enplaned,Mail,Passenger,35024,15.887
201112,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Cargo,Passenger,1032083,468.153
201112,American Airlines,AA,American Airlines,AA,Domestic,US,Enplaned,Mail,Passenger,28566,12.958
201112,Ameriflight,A8,Ameriflight,A8,Domestic,US,Deplaned,Cargo,Freighter,130983,59.414
201112,Ameriflight,A8,Ameriflight,A8,Domestic,US,Enplaned,Cargo,Freighter,86121,39.064
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Freighter,501149,227.321
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Cargo,Passenger,223266,101.273
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Freighter,54528,24.734
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Deplaned,Mail,Passenger,184407,83.647
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Freighter,839670,380.874
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Cargo,Passenger,134368,60.949
201112,Asiana Airlines,OZ,Asiana Airlines,OZ,International,Asia,Enplaned,Mail,Freighter,21928,9.947
201112,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Cargo,Passenger,661434,300.026
201112,British Airways,BA,British Airways,BA,International,Europe,Deplaned,Mail,Passenger,11636,5.278
201112,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Cargo,Passenger,1191698,540.554
201112,British Airways,BA,British Airways,BA,International,Europe,Enplaned,Mail,Passenger,192456,87.298
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Freighter,367052,166.495
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Cargo,Passenger,442536,200.734
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Deplaned,Mail,Passenger,187730,85.154
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Freighter,482056,218.661
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Cargo,Passenger,181875,82.499
201112,Cathay Pacific,CX,Cathay Pacific,CX,International,Asia,Enplaned,Mail,Passenger,20620,9.353
201112,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Freighter,2110651,957.391
201112,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Cargo,Passenger,302526,137.226
201112,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Freighter,137746,62.482
201112,China Airlines,CI,China Airlines,CI,International,Asia,Deplaned,Mail,Passenger,105406,47.812
201112,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Freighter,1727432,783.563
201112,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Cargo,Passenger,118652,53.821
201112,China Airlines,CI,China Airlines,CI,International,Asia,Enplaned,Mail,Passenger,47893,21.724
201112,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,506739,229.857
201112,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,338087,153.356
201112,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,835252,378.87
201112,Delta Air Lines,DL,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,1022286,463.709
201112,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Cargo,Passenger,344324,156.185
201112,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Deplaned,Mail,Passenger,24915,11.301
201112,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Cargo,Passenger,226734,102.847
201112,Delta Air Lines,DL,Delta Air Lines,DL,International,Asia,Enplaned,Mail,Passenger,9503,4.311
201112,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Freighter,86676,39.316
201112,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Cargo,Passenger,1217609,552.307
201112,EVA Airways,BR,EVA Airways,BR,International,Asia,Deplaned,Mail,Passenger,25943,11.768
201112,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Freighter,414811,188.158
201112,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Cargo,Passenger,896639,406.715
201112,EVA Airways,BR,EVA Airways,BR,International,Asia,Enplaned,Express,Passenger,1780,0.807
201112,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Cargo,Passenger,27435,12.445
201112,Emirates,EK,Emirates,EK,International,Middle East,Deplaned,Mail,Passenger,18896,8.571
201112,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Cargo,Passenger,201404,91.357
201112,Emirates,EK,Emirates,EK,International,Middle East,Enplaned,Mail,Passenger,9738,4.417
201112,Federal Express,FX,Federal Express,FX,Domestic,US,Deplaned,Cargo,Freighter,4714773,2138.621
201112,Federal Express,FX,Federal Express,FX,Domestic,US,Enplaned,Cargo,Freighter,2026954,919.426
201112,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Cargo,Passenger,77156,34.998
201112,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Deplaned,Express,Passenger,441,0.2
201112,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Cargo,Passenger,85044,38.576
201112,Frontier Airlines,F9,Frontier Airlines,F9,Domestic,US,Enplaned,Express,Passenger,1383,0.627
201112,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Deplaned,Cargo,Passenger,130803,59.332
201112,Hawaiian Airlines,HA,Hawaiian Airlines,HA,Domestic,US,Enplaned,Cargo,Passenger,507344,230.131
201112,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,12607,5.719
201112,Horizon Air,QX,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,5762,2.614
201112,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Cargo,Passenger,406364,184.327
201112,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Deplaned,Mail,Passenger,227992,103.417
201112,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Cargo,Passenger,225293,102.193
201112,Japan Airlines,JL,Japan Airlines,JL,International,Asia,Enplaned,Mail,Passenger,411181,186.512
201112,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Deplaned,Cargo,Passenger,2411,1.094
201112,JetBlue Airways,B6,JetBlue Airways,B6,Domestic,US,Enplaned,Cargo,Passenger,16748,7.597
201112,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Cargo,Passenger,136993,62.14
201112,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Deplaned,Mail,Passenger,26182,11.876
201112,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Cargo,Passenger,274517,124.521
201112,KLM Royal Dutch Airlines,KL,KLM Royal Dutch Airlines,KL,International,Europe,Enplaned,Mail,Passenger,39581,17.954
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Freighter,824886,374.168
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Cargo,Passenger,393956,178.698
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Express,Freighter,150044,68.06
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Deplaned,Mail,Freighter,19273,8.742
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Freighter,1766884,801.459
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Cargo,Passenger,57659,26.154
201112,Korean Air Lines,KE,Korean Air Lines,KE,International,Asia,Enplaned,Mail,Passenger,26884,12.195
201112,LAN Peru,LP,LAN Peru,LP,International,South America,Deplaned,Cargo,Passenger,590135,267.685
201112,LAN Peru,LP,LAN Peru,LP,International,South America,Enplaned,Cargo,Passenger,309509,140.393
201112,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Cargo,Passenger,1017745,461.649
201112,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Deplaned,Mail,Passenger,6962,3.158
201112,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Cargo,Passenger,757359,343.538
201112,Lufthansa German Airlines,LH,Lufthansa German Airlines,LH,International,Europe,Enplaned,Mail,Passenger,40199,18.234
201112,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Deplaned,Cargo,Freighter,927199,420.577
201112,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Cargo,Freighter,975318,442.404
201112,Nippon Cargo Airlines,KZ,Nippon Cargo Airlines,KZ,International,Asia,Enplaned,Mail,Freighter,60914,27.631
201112,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Cargo,Passenger,25889,11.743
201112,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Deplaned,Mail,Passenger,17422,7.903
201112,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Cargo,Passenger,27225,12.349
201112,Philippine Airlines,PR,Philippine Airlines,PR,International,Asia,Enplaned,Mail,Passenger,168573,76.465
201112,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Cargo,Passenger,1694165,768.473
201112,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Express,Passenger,18270,8.287
201112,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Deplaned,Mail,Passenger,69802,31.662
201112,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Cargo,Passenger,1016155,460.928
201112,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Express,Passenger,17882,8.111
201112,Singapore Airlines,SQ,Singapore Airlines,SQ,International,Asia,Enplaned,Mail,Passenger,97865,44.392
201112,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Cargo,Passenger,6,0.003
201112,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Deplaned,Mail,Passenger,3,0.001
201112,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Cargo,Passenger,1562,0.709
201112,SkyWest Airlines,OO,Delta Air Lines,DL,Domestic,US,Enplaned,Mail,Passenger,80,0.036
201112,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Deplaned,Cargo,Passenger,236489,107.271
201112,Southwest Airlines,WN,Southwest Airlines,WN,Domestic,US,Enplaned,Cargo,Passenger,305432,138.544
201112,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Cargo,Passenger,284454,129.028
201112,Swiss International,LX,Swiss International,LX,International,Europe,Deplaned,Mail,Passenger,6421,2.913
201112,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Cargo,Passenger,218045,98.905
201112,Swiss International,LX,Swiss International,LX,International,Europe,Enplaned,Mail,Passenger,103912,47.134
201112,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Deplaned,Cargo,Passenger,1525,0.692
201112,"TACA International Airlines, S.A.",TA,"TACA International Airlines, S.A.",TA,International,Central America,Enplaned,Cargo,Passenger,1994,0.904
201112,US Airways,US,US Airways,US,Domestic,US,Deplaned,Cargo,Passenger,41403,18.78
201112,US Airways,US,US Airways,US,Domestic,US,Deplaned,Mail,Passenger,314397,142.61
201112,US Airways,US,US Airways,US,Domestic,US,Enplaned,Cargo,Passenger,125324,56.847
201112,US Airways,US,US Airways,US,Domestic,US,Enplaned,Mail,Passenger,374219,169.746
201112,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Cargo,Passenger,156900,71.17
201112,United Airlines,UA,United Airlines,UA,Domestic,US,Deplaned,Mail,Passenger,605151,274.496
201112,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Cargo,Passenger,431014,195.508
201112,United Airlines,UA,United Airlines,UA,Domestic,US,Enplaned,Mail,Passenger,468966,212.723
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Cargo,Passenger,43374,19.674
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Express,Passenger,1496098,678.63
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Deplaned,Mail,Passenger,519869,235.813
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Cargo,Passenger,64947,29.46
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Express,Passenger,2456581,1114.305
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,Domestic,US,Enplaned,Mail,Passenger,130568,59.226
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Express,Passenger,3102656,1407.365
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Deplaned,Mail,Passenger,269144,122.084
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Express,Passenger,1663440,754.536
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Asia,Enplaned,Mail,Passenger,459823,208.576
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Express,Passenger,458579,208.011
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Deplaned,Mail,Passenger,12992,5.893
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Australia / Oceania,Enplaned,Express,Passenger,4115,1.867
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Deplaned,Mail,Passenger,2271,1.03
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Express,Passenger,28494,12.925
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Canada,Enplaned,Mail,Passenger,8520,3.865
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Express,Passenger,463841,210.398
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Deplaned,Mail,Passenger,347500,157.626
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Express,Passenger,558735,253.442
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Europe,Enplaned,Mail,Passenger,428829,194.517
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Deplaned,Express,Passenger,29460,13.363
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Cargo,Passenger,384,0.174
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Express,Passenger,2849,1.292
201112,United Airlines - Pre 07/01/2013,UA,United Airlines - Pre 07/01/2013,UA,International,Mexico,Enplaned,Mail,Passenger,63215,28.674
201112,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Deplaned,Cargo,Passenger,324804,147.331
201112,Virgin Atlantic,VS,Virgin Atlantic,VS,International,Europe,Enplaned,Cargo,Passenger,589239,267.279
201112,World Airways,WO,World Airways,WO,Domestic,US,Deplaned,Cargo,Freighter,2257561,1024.03
201112,World Airways,WO,World Airways,WO,Domestic,US,Enplaned,Cargo,Freighter,2377115,1078.259
201201,ABX Air,GB,ABX Air,GB,Domestic,US,Deplaned,Cargo,Freighter,2301293,1043.867
201201,ABX Air,GB,ABX Air,GB,Domestic,US,Enplaned,Cargo,Freighter,1686314,764.912
201201,"ASTAR USA, LLC",,DHL Express (USA),,Domestic,US,Deplaned,Cargo,Freighter,247896,112.446
201201,"ASTAR USA, LLC",,DHL Express (USA),,Domestic,US,Enplaned,Cargo,Freighter,49506,22.456
201201,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Cargo,Passenger,6909,3.134
201201,Air Canada,AC,Air Canada,AC,International,Canada,Deplaned,Express,Passenger,3772,1.711
201201,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Cargo,Passenger,48281,21.9
201201,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Express,Passenger,2837,1.287
201201,Air Canada,AC,Air Canada,AC,International,Canada,Enplaned,Mail,Passenger,12851,5.829
201201,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Deplaned,Express,Freighter,66360,30.101
201201,Air Cargo Carriers,2Q,Air Cargo Carriers,2Q,Domestic,US,Enplaned,Express,Freighter,74262,33.685
201201,Air China,CA,Air China,CA,International,Asia,Deplaned,Cargo,Combi,735045,333.416
201201,Air China,CA,Air China,CA,International,Asia,Deplaned,Mail,Combi,176269,79.956
201201,Air China,CA,Air China,CA,International,Asia,Enplaned,Cargo,Combi,646334,293.177
201201,Air China,CA,Air China,CA,International,Asia,Enplaned,Mail,Combi,9527,4.321
201201,Air France,AF,Air France,AF,International,Europe,Deplaned,Cargo,Passenger,447959,203.194
201201,Air France,AF,Air France,AF,International,Europe,Deplaned,Mail,Passenger,22661,10.279
201201,Air France,AF,Air France,AF,International,Europe,Enplaned,Cargo,Passenger,395004,179.174
201201,Air France,AF,Air France,AF,International,Europe,Enplaned,Mail,Passenger,64860,29.42
201201,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Cargo,Passenger,194350,88.157
201201,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Deplaned,Mail,Passenger,44,0.02
201201,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Cargo,Passenger,417991,189.601
201201,Air New Zealand,NZ,Air New Zealand,NZ,International,Australia / Oceania,Enplaned,Mail,Passenger,54993,24.945
201201,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Cargo,Passenger,127907,58.019
201201,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Deplaned,Express,Passenger,421,0.191
201201,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Cargo,Passenger,67573,30.651
201201,Alaska Airlines,AS,Alaska Airlines,AS,Domestic,US,Enplaned,Express,Passenger,1738,0.788
